id,time,x,y,z,tilt_fc,tilt_tw,z_smo,y_smo,t1,tVal,bin,windowSize,run_id,smo_prob,bin_hmm,run_idle_id,numbers,recipe_step
1305,50.412S,0,0.96,-0.06,0,3.65,-0.06622250701441822,0.953781961150249,1970-01-01T00:00:00Z,20,0,,2,4.706218570392604e-4,Idle,1,2200,Idle 0
1306,50.415S,0,0.96,-0.06,0,3.58,-0.06621873225790563,0.953777992662265,1970-01-01T00:00:00Z,20,0,,2,4.420227067367417e-4,Idle,1,2200,Idle 0
1307,50.418S,0,0.96,-0.06,0,3.08,-0.06621495983015337,0.9537740334957323,1970-01-01T00:00:00Z,20,0,,2,4.354782756472026e-4,Idle,1,2200,Idle 0
1308,50.421S,0,0.96,-0.06,0.6,3.58,-0.06621119005233728,0.9537700841045738,1970-01-01T00:00:00Z,20,0,,2,4.345969811593102e-4,Idle,1,2200,Idle 0
1309,50.424S,-0.01,0.96,-0.06,0.6,3.58,-0.06620742324563317,0.9537661449427122,1970-01-01T00:00:00Z,20,0,,2,4.365957859855076e-4,Idle,1,2200,Idle 0
1310,50.427S,-0.01,0.96,-0.06,0,3.58,-0.06620365973121686,0.9537622164640699,1970-01-01T00:00:00Z,20,0,,2,0.00044560256030138793,Idle,1,2200,Idle 0
1311,50.43S,-0.01,0.96,-0.06,0.6,3.58,-0.0661998998302642,0.9537582991225699,1970-01-01T00:00:00Z,20,0,,2,4.825375419211492e-4,Idle,1,2200,Idle 0
1312,50.434S,0,0.96,-0.06,0.61,3.65,-0.06619489280505608,0.9537530941095712,1970-01-01T00:00:00Z,20,0,,2,6.351921355025887e-4,Idle,1,2200,Idle 0
1313,50.437S,0,0.94,-0.06,0,4.76,-0.0661911425845356,0.9537492045199911,1970-01-01T00:00:00Z,20,0,,2,0.0012679547756135787,Idle,1,2200,Idle 0
1314,50.44S,0,0.94,-0.06,0,3.65,-0.0661873970480648,0.9537453275806291,1970-01-01T00:00:00Z,20,0,,2,0.0012677450220953178,Idle,1,2200,Idle 0
1315,50.442S,0,0.96,-0.08,0,3.04,-0.06618490278460612,0.9537427502064457,1970-01-01T00:00:00Z,20,0,,2,6.361068523001859e-4,Idle,1,2200,Idle 0
1316,50.445S,-0.01,0.96,-0.06,0.6,4.76,-0.06618116576860887,0.9537388953594972,1970-01-01T00:00:00Z,20,0,,2,4.840311107332041e-4,Idle,1,2200,Idle 0
1317,50.448S,-0.01,0.96,-0.08,0.6,4.76,-0.06617743429313014,0.9537350543732269,1970-01-01T00:00:00Z,20,0,,2,4.4755977566465766e-4,Idle,1,2200,Idle 0
1318,50.451S,-0.01,0.96,-0.08,0.6,3.58,-0.06617370867934579,0.9537312277015576,1970-01-01T00:00:00Z,20,0,,2,4.3896663254685176e-4,Idle,1,2200,Idle 0
1319,50.454S,-0.01,0.96,-0.06,0.6,4.76,-0.06616998924843162,0.9537274157984122,1970-01-01T00:00:00Z,20,0,,2,4.3709853338995614e-4,Idle,1,2200,Idle 0
1320,50.457S,-0.01,0.96,-0.06,0.6,3.58,-0.06616627632156345,0.9537236191177132,1970-01-01T00:00:00Z,20,0,,2,4.3685291299589704e-4,Idle,1,2200,Idle 0
1321,50.46S,-0.01,0.96,-0.08,0.6,3.58,-0.0661625702199171,0.953719838113383,1970-01-01T00:00:00Z,20,0,,2,4.369984607587818e-4,Idle,1,2200,Idle 0
1322,50.463S,-0.01,0.96,-0.08,0,4.76,-0.0661588712646684,0.9537160732393448,1970-01-01T00:00:00Z,20,0,,2,4.372380059870517e-4,Idle,1,2200,Idle 0
1323,50.466S,0,0.96,-0.08,0,4.76,-0.06615517977699316,0.9537123249495211,1970-01-01T00:00:00Z,20,0,,2,4.3750016737657474e-4,Idle,1,2200,Idle 0
1324,50.469S,0,0.96,-0.08,1.79,4.76,-0.06615149607806722,0.9537085936978346,1970-01-01T00:00:00Z,20,0,,2,4.377693745595525e-4,Idle,1,2200,Idle 0
1325,50.472S,-0.01,0.96,-0.08,0,4.76,-0.06614782048906637,0.9537048799382079,1970-01-01T00:00:00Z,20,0,,2,4.3804887131888316e-4,Idle,1,2200,Idle 0
1326,50.476S,-0.01,0.96,-0.08,0.6,3.58,-0.06614293287428964,0.9536999562531341,1970-01-01T00:00:00Z,20,0,,2,4.383684743107532e-4,Idle,1,2200,Idle 0
1327,50.479S,-0.01,0.96,-0.08,0.6,3.58,-0.06613927745746444,0.9536962850735689,1970-01-01T00:00:00Z,20,0,,2,4.386454943882554e-4,Idle,1,2200,Idle 0
1328,50.482S,-0.01,0.96,-0.08,0.6,4.76,-0.06613563122115039,0.9536926328991389,1970-01-01T00:00:00Z,20,0,,2,4.389091968063455e-4,Idle,1,2200,Idle 0
1329,50.485S,-0.01,0.96,-0.08,0,4.76,-0.06613199448652335,0.953689000183767,1970-01-01T00:00:00Z,20,0,,2,4.39159695259057e-4,Idle,1,2200,Idle 0
1330,50.487S,-0.01,0.96,-0.08,0.6,5.36,-0.0661295754340923,0.9536865894082663,1970-01-01T00:00:00Z,20,0,,2,4.393683572487954e-4,Idle,1,2200,Idle 0
1331,50.49S,-0.01,0.96,-0.08,0.6,3.58,-0.0661259552493343,0.9536829901333754,1970-01-01T00:00:00Z,20,0,,2,4.396161780528497e-4,Idle,1,2200,Idle 0
1332,50.493S,-0.01,0.96,-0.08,0.6,4.76,-0.0661223454227321,0.9536794115280028,1970-01-01T00:00:00Z,20,0,,2,4.3987259715621885e-4,Idle,1,2200,Idle 0
1333,50.496S,0,0.96,-0.08,0,4.76,-0.06611874627546158,0.9536758540460719,1970-01-01T00:00:00Z,20,0,,2,4.401301726521398e-4,Idle,1,2200,Idle 0
1334,50.499S,0,0.96,-0.08,0,4.76,-0.06611515812869855,0.9536723181415051,1970-01-01T00:00:00Z,20,0,,2,4.4038704942076716e-4,Idle,1,2200,Idle 0
1335,50.502S,0,0.96,-0.08,0,4.76,-0.06611158130361879,0.9536688042682248,1970-01-01T00:00:00Z,20,0,,2,4.4064265974926253e-4,Idle,1,2200,Idle 0
1336,50.505S,0,0.96,-0.08,1.79,4.76,-0.06610801612139819,0.9536653128801541,1970-01-01T00:00:00Z,20,0,,2,4.4089647222002385e-4,Idle,1,2200,Idle 0
1337,50.508S,0,0.96,-0.06,0,3.58,-0.06610446290321251,0.9536618444312155,1970-01-01T00:00:00Z,20,0,,2,4.411468292402568e-4,Idle,1,2200,Idle 0
1338,50.511S,0,0.96,-0.06,0,3.65,-0.06610092197023756,0.9536583993753318,1970-01-01T00:00:00Z,20,0,,2,4.4138713234222215e-4,Idle,1,2200,Idle 0
1339,50.513S,0,0.96,-0.06,0,3.65,-0.06609856833197672,0.9536561158917102,1970-01-01T00:00:00Z,20,0,,2,4.4159039405531914e-4,Idle,1,2200,Idle 0
1340,50.516S,0,0.96,-0.06,0.6,3.58,-0.06609504858807712,0.9536527108329683,1970-01-01T00:00:00Z,20,0,,2,4.4184192799442095e-4,Idle,1,2200,Idle 0
1341,50.52S,-0.01,0.96,-0.06,0.6,5.36,-0.06609037609433557,0.9536482091052364,1970-01-01T00:00:00Z,20,0,,2,4.421468759516971e-4,Idle,1,2200,Idle 0
1342,50.523S,-0.01,0.96,-0.06,0,3.58,-0.06608688751396188,0.9536448621607988,1970-01-01T00:00:00Z,20,0,,2,4.4244601777593186e-4,Idle,1,2200,Idle 0
1343,50.526S,-0.01,0.96,-0.06,0.61,3.65,-0.06608341282467807,0.9536415408790296,1970-01-01T00:00:00Z,20,0,,2,4.4286481779002884e-4,Idle,1,2200,Idle 0
1344,50.529S,0,0.96,-0.06,0,3.58,-0.06607995234765991,0.9536382457138511,1970-01-01T00:00:00Z,20,0,,2,4.4381352274662224e-4,Idle,1,2200,Idle 0
1345,50.532S,-0.01,0.96,-0.06,0.6,3.58,-0.06607650640408327,0.9536349771191864,1970-01-01T00:00:00Z,20,0,,2,4.4695023675728006e-4,Idle,1,2200,Idle 0
1346,50.535S,0,0.96,-0.06,0,3.58,-0.06607307531512395,0.9536317355489581,1970-01-01T00:00:00Z,20,0,,2,4.5907087315878964e-4,Idle,1,2200,Idle 0
1347,50.538S,0,0.96,-0.06,0.6,3.58,-0.06606965940195776,0.9536285214570888,1970-01-01T00:00:00Z,20,0,,2,5.080436532036218e-4,Idle,1,2200,Idle 0
1348,50.541S,0,0.96,-0.06,0,4.76,-0.06606625898576053,0.9536253352975012,1970-01-01T00:00:00Z,20,0,,2,7.081171520905911e-4,Idle,1,2200,Idle 0
1349,50.544S,0,0.94,-0.06,0,4.86,-0.06606287438770807,0.9536221775241179,1970-01-01T00:00:00Z,20,0,,2,0.0015275156216384617,Idle,1,2200,Idle 0
1350,50.546S,0,0.94,-0.06,0,3.69,-0.06606062693546999,0.9536200883361354,1970-01-01T00:00:00Z,20,0,,2,0.0019459181937362398,Idle,1,2200,Idle 0
1351,50.549S,0,0.94,-0.06,0,3.65,-0.06605726941471622,0.9536169788818102,1970-01-01T00:00:00Z,20,0,,2,0.002141029070729348,Idle,1,2200,Idle 0
1352,50.552S,0,0.94,-0.06,0.61,3.65,-0.06605392856857607,0.9536138990241496,1970-01-01T00:00:00Z,20,0,,2,0.002197035620051036,Idle,1,2200,Idle 0
1353,50.555S,0,0.94,-0.06,0,3.65,-0.06605060471822535,0.9536108492170766,1970-01-01T00:00:00Z,20,0,,2,0.002139382508393532,Idle,1,2200,Idle 0
1354,50.558S,-0.01,0.94,-0.06,0,3.65,-0.06604729818483994,0.953607829914514,1970-01-01T00:00:00Z,20,0,,2,0.0019453082530742907,Idle,1,2200,Idle 0
1355,50.562S,-0.01,0.94,-0.06,0.6,3.58,-0.0660429169662796,0.9536038524137822,1970-01-01T00:00:00Z,20,0,,2,0.0015339513978989397,Idle,1,2200,Idle 0
1356,50.565S,-0.01,0.96,-0.06,0.6,3.58,-0.06603965208816354,0.9536009060536652,1970-01-01T00:00:00Z,20,0,,2,7.32096872975875e-4,Idle,1,2200,Idle 0
1357,50.568S,-0.01,0.96,-0.06,0.61,3.65,-0.06603640559759882,0.9535979917111341,1970-01-01T00:00:00Z,20,0,,2,5.785161943210443e-4,Idle,1,2200,Idle 0
1358,50.571S,-0.01,0.96,-0.06,0.6,3.58,-0.06603317781576126,0.9535951098401115,1970-01-01T00:00:00Z,20,0,,2,7.142430673388318e-4,Idle,1,2200,Idle 0
1359,50.574S,0,0.94,-0.06,0,4.76,-0.06602996906382669,0.9535922608945205,1970-01-01T00:00:00Z,20,0,,2,0.001455123043123759,Idle,1,2200,Idle 0
1360,50.577S,0,0.94,-0.08,0,3.65,-0.06602677966297091,0.9535894453282832,1970-01-01T00:00:00Z,20,0,,2,0.00175790439463806,Idle,1,2200,Idle 0
1361,50.579S,0,0.94,-0.08,0,4.86,-0.06602466430493839,0.9535875870523701,1970-01-01T00:00:00Z,20,0,,2,0.0017539996332505232,Idle,1,2200,Idle 0
1362,50.582S,0,0.94,-0.08,0,4.86,-0.06602150786960463,0.9535848281271067,1970-01-01T00:00:00Z,20,0,,2,0.0014426530915806672,Idle,1,2200,Idle 0
1363,50.585S,-0.01,0.96,-0.08,0.6,4.76,-0.06601837164181854,0.9535821037916578,1970-01-01T00:00:00Z,20,0,,2,6.91076838673873e-4,Idle,1,2200,Idle 0
1364,50.588S,-0.01,0.96,-0.08,0.6,4.76,-0.06601525594275591,0.9535794144999459,1970-01-01T00:00:00Z,20,0,,2,5.070725089253121e-4,Idle,1,2200,Idle 0
1365,50.591S,-0.01,0.96,-0.08,0.6,4.76,-0.06601216109359256,0.953576760705894,1970-01-01T00:00:00Z,20,0,,2,4.621244048770041e-4,Idle,1,2200,Idle 0
1366,50.594S,-0.01,0.96,-0.06,0.6,3.58,-0.06600908741550433,0.9535741428634248,1970-01-01T00:00:00Z,20,0,,2,4.5125364212434625e-4,Idle,1,2200,Idle 0
1367,50.597S,-0.01,0.96,-0.06,0.6,3.58,-0.06600603522966701,0.9535715614264607,1970-01-01T00:00:00Z,20,0,,2,4.487362365446276e-4,Idle,1,2200,Idle 0
1368,50.6S,-0.01,0.96,-0.06,0,3.58,-0.06600300485725646,0.9535690168489247,1970-01-01T00:00:00Z,20,0,,2,4.4827171160116296e-4,Idle,1,2200,Idle 0
1369,50.604S,0,0.96,-0.08,0,4.86,-0.06599899884782492,0.9535656822003223,1970-01-01T00:00:00Z,20,0,,2,4.483354724358267e-4,Idle,1,2200,Idle 0
1370,50.607S,0,0.96,-0.08,0.61,4.86,-0.06599602062242718,0.9535632253933728,1970-01-01T00:00:00Z,20,0,,2,4.484908380311808e-4,Idle,1,2200,Idle 0
1371,50.61S,0,0.96,-0.08,0,4.76,-0.06599306528104225,0.9535608069589272,1970-01-01T00:00:00Z,20,0,,2,4.486672544606319e-4,Idle,1,2200,Idle 0
1372,50.612S,0,0.96,-0.08,0,3.58,-0.06599110792539811,0.9535592162115136,1970-01-01T00:00:00Z,20,0,,2,4.4884936890043464e-4,Idle,1,2200,Idle 0
1373,50.615S,0,0.96,-0.08,0,4.76,-0.0659881914377586,0.9535568627399577,1970-01-01T00:00:00Z,20,0,,2,4.4918000766508935e-4,Idle,1,2200,Idle 0
1374,50.618S,0,0.96,-0.08,0.6,4.76,-0.06598529869060074,0.9535545488513657,1970-01-01T00:00:00Z,20,0,,2,4.500118489837837e-4,Idle,1,2200,Idle 0
1375,50.621S,-0.01,0.96,-0.08,0.6,4.76,-0.06598243000510037,0.9535522749996606,1970-01-01T00:00:00Z,20,0,,2,4.528645224892984e-4,Idle,1,2200,Idle 0
1376,50.624S,-0.01,0.96,-0.08,0,4.76,-0.06597958570243331,0.9535500416387649,1970-01-01T00:00:00Z,20,0,,2,4.639409798598542e-4,Idle,1,2200,Idle 0
1377,50.627S,0,0.96,-0.08,0.6,3.58,-0.06597676610377538,0.9535478492226015,1970-01-01T00:00:00Z,20,0,,2,5.08475348118736e-4,Idle,1,2200,Idle 0
1378,50.63S,0,0.96,-0.06,0,4.76,-0.06597397153030242,0.9535456982050928,1970-01-01T00:00:00Z,20,0,,2,6.890795700840816e-4,Idle,1,2200,Idle 0
1379,50.633S,0,0.94,-0.06,0,3.04,-0.0659712023031902,0.9535435890401617,1970-01-01T00:00:00Z,20,0,,2,0.0014229184802519107,Idle,1,2200,Idle 0
1380,50.636S,0,0.94,-0.06,0,3.65,-0.06596845874361457,0.9535415221817307,1970-01-01T00:00:00Z,20,0,,2,0.0017229329036225016,Idle,1,2200,Idle 0
1381,50.639S,-0.01,0.94,-0.06,0.61,4.86,-0.06596574117275134,0.9535394980837227,1970-01-01T00:00:00Z,20,0,,2,0.0017225323609880658,Idle,1,2200,Idle 0
1382,50.642S,-0.01,0.94,-0.06,0.59,3.54,-0.06596304991177633,0.9535375172000602,1970-01-01T00:00:00Z,20,0,,2,0.0014225342715260213,Idle,1,2200,Idle 0
1383,50.646S,-0.01,0.96,-0.08,0.6,4.76,-0.06595950304542117,0.953534944028717,1970-01-01T00:00:00Z,20,0,,2,6.911427337680145e-4,Idle,1,2200,Idle 0
1384,50.649S,-0.01,0.96,-0.08,0.62,3.69,-0.06595687442320244,0.9535330657437825,1970-01-01T00:00:00Z,20,0,,2,5.136815916189602e-4,Idle,1,2200,Idle 0
1385,50.651S,-0.01,0.96,-0.08,0.6,4.76,-0.06595513719993888,0.9535318383743735,1970-01-01T00:00:00Z,20,0,,2,4.8026901223629343e-4,Idle,1,2200,Idle 0
1386,50.654S,-0.01,0.96,-0.06,0.6,4.76,-0.06595255439027499,0.9535300348873205,1970-01-01T00:00:00Z,20,0,,2,5.135974111318452e-4,Idle,1,2200,Idle 0
1387,50.657S,0,0.96,-0.06,0,3.65,-0.06594999949637842,0.9535282768842265,1970-01-01T00:00:00Z,20,0,,2,6.901886218524681e-4,Idle,1,2200,Idle 0
1388,50.66S,0,0.94,-0.06,0,3.58,-0.065947472839425,0.9535265648190142,1970-01-01T00:00:00Z,20,0,,2,0.0014167939641009666,Idle,1,2200,Idle 0
1389,50.663S,0,0.94,-0.06,0,3.04,-0.06594497474059054,0.9535248991456062,1970-01-01T00:00:00Z,20,0,,2,0.0017133223174461854,Idle,1,2200,Idle 0
1390,50.666S,0,0.94,-0.06,0,3.04,-0.06594250552105084,0.9535232803179255,1970-01-01T00:00:00Z,20,0,,2,0.001712686192053695,Idle,1,2200,Idle 0
1391,50.669S,0,0.94,-0.06,0,3.69,-0.06594006550198178,0.9535217087898944,1970-01-01T00:00:00Z,20,0,,2,0.0014153943270200716,Idle,1,2200,Idle 0
1392,50.672S,0,0.96,-0.06,1.79,3.58,-0.06593765500455911,0.953520185015436,1970-01-01T00:00:00Z,20,0,,2,6.894746301641876e-4,Idle,1,2200,Idle 0
1393,50.675S,0,0.96,-0.06,0.6,4.76,-0.0659352743499587,0.9535187094484727,1970-01-01T00:00:00Z,20,0,,2,5.106796760957991e-4,Idle,1,2200,Idle 0
1394,50.677S,-0.01,0.96,-0.06,0,4.76,-0.06593370398484281,0.953517752743265,1970-01-01T00:00:00Z,20,0,,2,4.671561651087282e-4,Idle,1,2200,Idle 0
1395,50.68S,0,0.96,-0.08,0,3.65,-0.0659313737820035,0.9535163585308442,1970-01-01T00:00:00Z,20,0,,2,4.5856765738424193e-4,Idle,1,2200,Idle 0
1396,50.683S,0,0.96,-0.06,0.6,3.58,-0.06592907427845532,0.953515013736379,1970-01-01T00:00:00Z,20,0,,2,4.649031865393736e-4,Idle,1,2200,Idle 0
1397,50.686S,-0.01,0.96,-0.06,0,4.76,-0.06592680579537405,0.9535137188137923,1970-01-01T00:00:00Z,20,0,,2,5.004944749222806e-4,Idle,1,2200,Idle 0
1398,50.69S,-0.01,0.96,-0.06,0.61,3.65,-0.06592382996044403,0.9535120706133783,1970-01-01T00:00:00Z,20,0,,2,6.469517134391681e-4,Idle,1,2200,Idle 0
1399,50.693S,-0.01,0.94,-0.06,0.6,4.76,-0.0659216351074693,0.9535108938237628,1970-01-01T00:00:00Z,20,0,,2,0.0012406558727075323,Idle,1,2200,Idle 0
1400,50.696S,-0.01,0.94,-0.06,0.61,3.65,-0.06591947234554756,0.953509768419101,1970-01-01T00:00:00Z,20,0,,2,0.0012884476741470154,Idle,1,2200,Idle 0
1401,50.699S,-0.01,0.96,-0.08,0,3.65,-0.06591734199585464,0.9535086948533161,1970-01-01T00:00:00Z,20,0,,2,8.122720888518305e-4,Idle,1,2200,Idle 0
1402,50.702S,0,0.94,-0.06,0,4.76,-0.0659152443795663,0.9535076735803306,1970-01-01T00:00:00Z,20,0,,2,0.001046278801376942,Idle,1,2200,Idle 0
1403,50.705S,0,0.96,-0.08,0.6,4.76,-0.06591317981785842,0.953506705054067,1970-01-01T00:00:00Z,20,0,,2,5.993678188978129e-4,Idle,1,2200,Idle 0
1404,50.708S,-0.01,0.96,-0.08,0,3.65,-0.06591114863190681,0.9535057897284481,1970-01-01T00:00:00Z,20,0,,2,4.890659056616773e-4,Idle,1,2200,Idle 0
1405,50.711S,-0.01,0.96,-0.08,0.6,4.76,-0.06590915114288728,0.9535049280573972,1970-01-01T00:00:00Z,20,0,,2,4.6187537566953025e-4,Idle,1,2200,Idle 0
1406,50.714S,-0.01,0.96,-0.06,0.6,3.58,-0.06590718767197566,0.953504120494836,1970-01-01T00:00:00Z,20,0,,2,4.5520345923333235e-4,Idle,1,2200,Idle 0
1407,50.716S,-0.01,0.96,-0.06,0,4.92,-0.06590589774892207,0.9535036124042269,1970-01-01T00:00:00Z,20,0,,2,4.535878645253328e-4,Idle,1,2200,Idle 0
1408,50.719S,-0.01,0.96,-0.06,0.6,3.58,-0.06590399168858099,0.9535028960311998,1970-01-01T00:00:00Z,20,0,,2,4.532294889722035e-4,Idle,1,2200,Idle 0
1409,50.722S,-0.01,0.96,-0.06,0.6,3.58,-0.06590212050281666,0.9535022349771233,1970-01-01T00:00:00Z,20,0,,2,4.531785569729792e-4,Idle,1,2200,Idle 0
1410,50.725S,-0.01,0.96,-0.06,0,3.58,-0.0659002845128049,0.9535016296959202,1970-01-01T00:00:00Z,20,0,,2,4.5320085410666464e-4,Idle,1,2200,Idle 0
1411,50.728S,-0.01,0.96,-0.08,1.79,4.76,-0.06589843798395388,0.9535010697676866,1970-01-01T00:00:00Z,20,0,,2,4.5324012431529167e-4,Idle,1,2200,Idle 0
1412,50.732S,-0.01,0.96,-0.08,0,4.76,-0.0658958887762739,0.9535003767534245,1970-01-01T00:00:00Z,20,0,,2,4.532870936684074e-4,Idle,1,2200,Idle 0
1413,50.735S,-0.01,0.96,-0.08,0.6,4.76,-0.06589391224393454,0.9534998968250425,1970-01-01T00:00:00Z,20,0,,2,4.5332650767772206e-4,Idle,1,2200,Idle 0
1414,50.738S,-0.01,0.96,-0.08,0.6,4.76,-0.0658918809605239,0.9534994507513115,1970-01-01T00:00:00Z,20,0,,2,4.533635846086687e-4,Idle,1,2200,Idle 0
1415,50.741S,-0.01,0.96,-0.06,0,3.65,-0.0658897955048677,0.9534990382736315,1970-01-01T00:00:00Z,20,0,,2,4.5340417749874554e-4,Idle,1,2200,Idle 0
1416,50.744S,-0.01,0.96,-0.06,1.79,3.58,-0.0658876564557916,0.9534986591334024,1970-01-01T00:00:00Z,20,0,,2,4.534681564636556e-4,Idle,1,2200,Idle 0
1417,50.747S,-0.01,0.96,-0.06,0,3.69,-0.0658854643921213,0.9534983130720245,1970-01-01T00:00:00Z,20,0,,2,4.536349370625977e-4,Idle,1,2200,Idle 0
1418,50.75S,-0.01,0.96,-0.08,0.6,4.76,-0.06588321989268243,0.9534979998308977,1970-01-01T00:00:00Z,20,0,,2,4.542255637829281e-4,Idle,1,2200,Idle 0
1419,50.753S,0,0.96,-0.08,0.6,4.76,-0.06588092353630073,0.9534977191514222,1970-01-01T00:00:00Z,20,0,,2,4.5653889435398165e-4,Idle,1,2200,Idle 0
1420,50.755S,0,0.96,-0.08,0,4.76,-0.0658793641084734,0.9534975499938746,1970-01-01T00:00:00Z,20,0,,2,4.658300012162763e-4,Idle,1,2200,Idle 0
1421,50.758S,0,0.96,-0.08,0,4.76,-0.06587698261013292,0.9534973230091514,1970-01-01T00:00:00Z,20,0,,2,5.033745889507194e-4,Idle,1,2200,Idle 0
1422,50.761S,0,0.96,-0.08,0,3.65,-0.06587455079838471,0.9534971278964799,1970-01-01T00:00:00Z,20,0,,2,6.552237047602477e-4,Idle,1,2200,Idle 0
1423,50.764S,0,0.94,-0.06,0,3.58,-0.0658720692520545,0.9534969643972597,1970-01-01T00:00:00Z,20,0,,2,0.0012695278097935656,Idle,1,2200,Idle 0
1424,50.767S,0,0.94,-0.06,0,4.86,-0.06586953854996794,0.9534968322528915,1970-01-01T00:00:00Z,20,0,,2,0.0013643445937175217,Idle,1,2200,Idle 0
1425,50.77S,0,0.96,-0.06,0.61,3.04,-0.06586695927095072,0.95349673120477485,1970-01-01T00:00:00Z,20,0,,2,9.82659228918571e-4,Idle,1,2200,Idle 0
1426,50.774S,0,0.94,-0.08,0.6,3.58,-0.06586344566858619,0.9534966443989373,1970-01-01T00:00:00Z,20,0,,2,0.001585448210996469,Idle,1,2200,Idle 0
1427,50.777S,0,0.94,-0.08,0,4.76,-0.0658607552943862,0.9534966149030751,1970-01-01T00:00:00Z,20,0,,2,0.0018565285878717277,Idle,1,2200,Idle 0
1428,50.779S,0,0.94,-0.08,0,4.86,-0.06585893576057193,0.9534966120519367,1970-01-01T00:00:00Z,20,0,,2,0.0019186671342756403,Idle,1,2200,Idle 0
1429,50.782S,0,0.94,-0.08,0,5.47,-0.0658561679620889,0.9534966328028283,1970-01-01T00:00:00Z,20,0,,2,0.0018000035185219048,Idle,1,2200,Idle 0
1430,50.785S,0,0.94,-0.06,0,3.65,-0.06585335448080361,0.9534966833569716,1970-01-01T00:00:00Z,20,0,,2,0.0014467929350584943,Idle,1,2200,Idle 0
1431,50.788S,0,0.96,-0.06,0.6,3.58,-0.06585049589554172,0.9534967634557675,1970-01-01T00:00:00Z,20,0,,2,6.990707179803988e-4,Idle,1,2200,Idle 0
1432,50.791S,0,0.96,-0.06,0.6,2.98,-0.06584759278512899,0.9534968728406158,1970-01-01T00:00:00Z,20,0,,2,5.142425487609811e-4,Idle,1,2200,Idle 0
1433,50.794S,-0.01,0.96,-0.06,0,3.58,-0.06584464572839101,0.9534970112529163,1970-01-01T00:00:00Z,20,0,,2,4.6854880226615157e-4,Idle,1,2200,Idle 0
1434,50.797S,0,0.96,-0.06,0,3.08,-0.06584165530415352,0.9534971784340697,1970-01-01T00:00:00Z,20,0,,2,4.572442774130404e-4,Idle,1,2200,Idle 0
1435,50.8S,0,0.96,-0.06,0.6,3.58,-0.06583862209124218,0.9534973741254755,1970-01-01T00:00:00Z,20,0,,2,4.544382689103834e-4,Idle,1,2200,Idle 0
1436,50.803S,-0.01,0.96,-0.06,0,3.58,-0.06583554666848265,0.953497598068534,1970-01-01T00:00:00Z,20,0,,2,4.537313944495878e-4,Idle,1,2200,Idle 0
1437,50.806S,-0.01,0.96,-0.06,0.6,4.76,-0.06583242961470066,0.9534978500046452,1970-01-01T00:00:00Z,20,0,,2,4.535425227286797e-4,Idle,1,2200,Idle 0
1438,50.808S,-0.01,0.96,-0.06,0.6,3.58,-0.06583032873634001,0.9534980333860453,1970-01-01T00:00:00Z,20,0,,2,4.5348328919438846e-4,Idle,1,2200,Idle 0
1439,50.811S,-0.01,0.96,-0.06,0.61,3.65,-0.06582714358379983,0.953498331402578,1970-01-01T00:00:00Z,20,0,,2,4.5345042577337613e-4,Idle,1,2200,Idle 0
1440,50.814S,0,0.96,-0.06,0,3.04,-0.06582391834377231,0.953498656722564,1970-01-01T00:00:00Z,20,0,,2,4.5342149221097615e-4,Idle,1,2200,Idle 0
1441,50.818S,0,0.96,-0.06,0,4.76,-0.06581955666586146,0.9534991325076203,1970-01-01T00:00:00Z,20,0,,2,4.5338790254270954e-4,Idle,1,2200,Idle 0
1442,50.821S,0,0.96,-0.06,0,3.58,-0.06581624013935224,0.9534995205299969,1970-01-01T00:00:00Z,20,0,,2,4.5335710127912066e-4,Idle,1,2200,Idle 0
1443,50.824S,0,0.96,-0.08,0,4.76,-0.06581288545477465,0.9534999349938267,1970-01-01T00:00:00Z,20,0,,2,4.5332733334485075e-4,Idle,1,2200,Idle 0
1444,50.827S,0,0.96,-0.08,0.6,3.58,-0.06580949319095433,0.95350037564051,1970-01-01T00:00:00Z,20,0,,2,4.5330389875243495e-4,Idle,1,2200,Idle 0
1445,50.83S,-0.01,0.96,-0.08,0.6,4.76,-0.06580606392671698,0.9535008422114467,1970-01-01T00:00:00Z,20,0,,2,4.533112653656618e-4,Idle,1,2200,Idle 0
1446,50.833S,-0.01,0.96,-0.06,0,4.86,-0.06580259824088827,0.9535013344480372,1970-01-01T00:00:00Z,20,0,,2,4.5344916391708355e-4,Idle,1,2200,Idle 0
1447,50.836S,-0.01,0.96,-0.06,0.61,3.65,-0.06579909671229388,0.953501852091681,1970-01-01T00:00:00Z,20,0,,2,4.5412139791536275e-4,Idle,1,2200,Idle 0
1448,50.839S,-0.01,0.96,-0.06,0.6,3.58,-0.06579555991975951,0.9535023948837787,1970-01-01T00:00:00Z,20,0,,2,4.5696251215034497e-4,Idle,1,2200,Idle 0
1449,50.842S,-0.01,0.96,-0.06,0.6,3.58,-0.06579198844211083,0.9535029625657304,1970-01-01T00:00:00Z,20,0,,2,4.685893338899872e-4,Idle,1,2200,Idle 0
1450,50.845S,-0.01,0.96,-0.06,0.6,4.76,-0.0657883828581735,0.9535035548789357,1970-01-01T00:00:00Z,20,0,,2,5.157893117546839e-4,Idle,1,2200,Idle 0
1451,50.848S,-0.01,0.96,-0.06,1.79,4.76,-0.06578474374677323,0.9535041715647952,1970-01-01T00:00:00Z,20,0,,2,7.070152670782126e-4,Idle,1,2200,Idle 0
