id,time,x,y,z,z_smo,y_smo,t1,tVal,bin,windowSize,run_id,smo_prob,bin_hmm,run_idle_id,numbers,recipe_step
1678,636.724S,2.52,1.07,0.55,0.5637476766461066,1.088287324037843,1970-01-01T00:00:00Z,20,1,,6,0.059981086171703064,transition,103,20,transition 1
1679,636.728S,2.46,1.1,0.55,0.5647551587112801,1.0892990793666835,1970-01-01T00:00:00Z,20,1,,6,0.13956423137637758,transition,103,20,transition 1
1680,636.732S,2.53,1.07,0.55,0.5657665884957659,1.090314667143393,1970-01-01T00:00:00Z,20,1,,6,0.2959973361082898,transition,103,20,transition 1
1681,636.735S,2.43,1.07,0.55,0.5665277468593722,1.0910788691706952,1970-01-01T00:00:00Z,20,1,,6,0.5582524518035381,transition,103,20,transition 1
1682,636.739S,2.59,1.05,0.54,0.5675460664904242,1.092101148334597,1970-01-01T00:00:00Z,20,1,,6,0.9461225964108377,transition,103,20,transition 1
1683,636.743S,2.37,1.05,0.54,0.5685683125125544,1.0931272423503071,1970-01-01T00:00:00Z,20,1,,6,0.9948981764345651,transition,103,20,transition 1
1684,636.747S,2.59,1.05,0.54,0.5695944771700225,1.0941571448192395,1970-01-01T00:00:00Z,20,1,,6,0.9995372532111332,transition,104,3,transition 1
1685,636.751S,2.37,1.07,0.54,0.5706245527071757,1.095190849342896,1970-01-01T00:00:00Z,20,1,,6,0.9998495707757457,transition,104,3,transition 1
1686,636.755S,2.56,1.08,0.54,0.5716585313682742,1.09622834952269,1970-01-01T00:00:00Z,20,1,,6,0.9990671470743666,transition,104,3,transition 1
1687,636.759S,2.46,1.1,0.54,0.5726964053976064,1.097269638960065,1970-01-01T00:00:00Z,20,1,,6,0.9770974731589358,transition,105,12,transition 1
1688,636.763S,2.53,1.11,0.58,0.5737381670394619,1.0983147112564642,1970-01-01T00:00:00Z,20,1,,6,0.1580634927073365,transition,105,12,transition 1
1689,636.767S,2.49,1.11,0.58,0.5747838085381292,1.0993635600133302,1970-01-01T00:00:00Z,20,1,,6,0.0247926764518359,transition,105,12,transition 1
1690,636.771S,2.49,1.11,0.58,0.5758333221378675,1.100416178832077,1970-01-01T00:00:00Z,20,1,,6,0.004005265072044654,transition,105,12,transition 1
1691,636.775S,2.49,1.11,0.58,0.5768867000830257,1.1014725613142067,1970-01-01T00:00:00Z,20,1,,6,8.775682544252696e-4,transition,105,12,transition 1
1692,636.778S,2.49,1.11,0.58,0.5776792648530188,1.1022673142307553,1970-01-01T00:00:00Z,20,1,,6,5.271681367416283e-4,transition,105,12,transition 1
1693,636.782S,2.49,1.1,0.58,0.5787393867404297,1.103330267727226,1970-01-01T00:00:00Z,20,1,,6,0.0012560970255983434,transition,105,12,transition 1
1694,636.786S,2.49,1.1,0.58,0.5798033516449946,1.1043969672909881,1970-01-01T00:00:00Z,20,1,,6,0.006721748014442551,transition,105,12,transition 1
1695,636.79S,2.55,1.08,0.57,0.5808711518110633,1.1054674065235455,1970-01-01T00:00:00Z,20,1,,6,0.04400364822974712,transition,105,12,transition 1
1696,636.794S,2.49,1.13,0.58,0.5819427794828946,1.1065415790263113,1970-01-01T00:00:00Z,20,1,,6,0.16764396569056922,transition,105,12,transition 1
1697,636.798S,2.55,1.04,0.55,0.5830182269047773,1.1076194784007283,1970-01-01T00:00:00Z,20,1,,6,0.9726475616621103,transition,105,12,transition 1
1698,636.802S,2.43,1.17,0.61,0.5840974863210007,1.1087010982482397,1970-01-01T00:00:00Z,20,1,,6,0.9917184711280823,transition,105,12,transition 1
1699,636.806S,2.55,0.95,0.54,0.5851805499758533,1.1097864321702884,1970-01-01T00:00:00Z,20,1,,6,0.9999978358780948,transition,106,4,transition 1
1700,636.81S,2.41,1.21,0.63,0.5862674101135935,1.1108754737682869,1970-01-01T00:00:00Z,20,1,,6,0.9999981397846626,transition,106,4,transition 1
1701,636.814S,2.61,1.01,0.55,0.5873580589785717,1.1119682166437397,1970-01-01T00:00:00Z,20,1,,6,0.9999926997014359,transition,106,4,transition 1
1702,636.818S,2.4,1.21,0.63,0.5884524888150464,1.1130646543980596,1970-01-01T00:00:00Z,20,1,,6,0.9999901224333979,transition,106,4,transition 1
1703,636.821S,2.62,1.1,0.61,0.5892757877894097,1.1138894036289315,1970-01-01T00:00:00Z,20,1,,6,0.998295998253861,transition,107,1,transition 1
1704,636.825S,2.43,1.17,0.63,0.5903768156638233,1.1149922920247408,1970-01-01T00:00:00Z,20,1,,6,0.9997380652427689,transition,108,1,transition 1
1705,636.829S,2.53,1.1,0.61,0.5914816031814965,1.116098857703354,1970-01-01T00:00:00Z,20,1,,6,0.9827469857814464,transition,109,10,transition 1
1706,636.833S,2.5,1.16,0.63,0.592590142586781,1.117209094266277,1970-01-01T00:00:00Z,20,1,,6,0.9763110490110862,transition,109,10,transition 1
1707,636.837S,2.5,1.1,0.61,0.5937024261239344,1.1183229953149214,1970-01-01T00:00:00Z,20,1,,6,0.3720331831542817,transition,109,10,transition 1
1708,636.841S,2.5,1.11,0.6,0.5948184460372458,1.1194405544507309,1970-01-01T00:00:00Z,20,1,,6,0.11893490244141365,transition,109,10,transition 1
1709,636.845S,2.5,1.11,0.6,0.595938194571004,1.1205617652751478,1970-01-01T00:00:00Z,20,1,,6,0.081599287459855,transition,109,10,transition 1
1710,636.849S,2.5,1.11,0.58,0.5970616639694981,1.1216866213896155,1970-01-01T00:00:00Z,20,1,,6,0.09059393803120491,transition,109,10,transition 1
1711,636.853S,2.46,1.11,0.58,0.598188846476985,1.1228151163955455,1970-01-01T00:00:00Z,20,1,,6,0.10466892108011504,transition,109,10,transition 1
1712,636.857S,2.49,1.11,0.58,0.5993197343378176,1.1239472438944447,1970-01-01T00:00:00Z,20,1,,6,0.11926340740115246,transition,109,10,transition 1
1713,636.861S,2.41,1.13,0.6,0.600454319796253,1.1250829974877241,1970-01-01T00:00:00Z,20,1,,6,0.12868979893281127,transition,109,10,transition 1
1714,636.864S,2.49,1.1,0.6,0.6013076807729695,1.1259371884579967,1970-01-01T00:00:00Z,20,1,,6,0.24213283026881605,transition,109,10,transition 1
1715,636.868S,2.43,1.23,0.66,0.6024487183650301,1.1270792723199141,1970-01-01T00:00:00Z,20,1,,6,0.9999368813128795,transition,110,1,transition 1
1716,636.872S,2.49,1.08,0.6,0.6035934322264558,1.1282249646801477,1970-01-01T00:00:00Z,20,1,,6,0.9478936712965388,transition,111,2,transition 1
1717,636.876S,2.43,1.17,0.6,0.6047418146016001,1.1293742591402056,1970-01-01T00:00:00Z,20,1,,6,0.9482775270203964,transition,111,2,transition 1
1718,636.88S,2.53,0.99,0.57,0.6058938577347199,1.1305271493014986,1970-01-01T00:00:00Z,20,1,,6,0.9994437517759437,transition,112,3,transition 1
1719,636.884S,2.43,1.16,0.58,0.607049553870104,1.1316836287654697,1970-01-01T00:00:00Z,20,1,,6,0.9997320668470757,transition,112,3,transition 1
1720,636.888S,2.58,1.07,0.55,0.6082088952520415,1.132843691133562,1970-01-01T00:00:00Z,20,1,,6,0.9999999984810667,transition,112,3,transition 1
1721,636.892S,2.4,1.16,0.58,0.6093718741248212,1.1340073300072187,1970-01-01T00:00:00Z,20,1,,6,0.9973745788335899,transition,113,12,transition 1
1722,636.896S,2.46,1.13,0.58,0.6105384827326988,1.1351745389878498,1970-01-01T00:00:00Z,20,1,,6,0.9643894718464161,transition,113,12,transition 1
1723,636.9S,2.46,1.13,0.6,0.6117087133200302,1.1363453116769644,1970-01-01T00:00:00Z,20,1,,6,0.3519317720943743,transition,113,12,transition 1
1724,636.904S,2.46,1.13,0.6,0.6128825581310705,1.1375196416759732,1970-01-01T00:00:00Z,20,1,,6,0.15059062548428723,transition,113,12,transition 1
1725,636.907S,2.46,1.13,0.6,0.6137653089081234,1.1384027198107236,1970-01-01T00:00:00Z,20,1,,6,0.07377689026522903,transition,113,12,transition 1
1726,636.911S,2.46,1.13,0.6,0.6149454599484415,1.1395832597054847,1970-01-01T00:00:00Z,20,1,,6,0.04090662100708373,transition,113,12,transition 1
1727,636.915S,2.52,1.13,0.6,0.6161292038842973,1.1407673393141422,1970-01-01T00:00:00Z,20,1,,6,0.02408208752500815,transition,113,12,transition 1
1728,636.919S,2.4,1.13,0.61,0.6173165329599457,1.1419549522381045,1970-01-01T00:00:00Z,20,1,,6,0.013005773396865409,transition,113,12,transition 1
1729,636.923S,2.52,1.13,0.61,0.618507439419676,1.1431460920788155,1970-01-01T00:00:00Z,20,1,,6,0.014882625442216324,transition,113,12,transition 1
1730,636.928S,2.4,1.13,0.61,0.6200010913753543,1.1446399668585716,1970-01-01T00:00:00Z,20,1,,6,0.03298188346272941,transition,113,12,transition 1
1731,636.931S,2.59,1.13,0.61,0.6208999534685378,1.1455389269162553,1970-01-01T00:00:00Z,20,1,,6,0.101732310945403,transition,113,12,transition 1
1732,636.935S,2.44,1.14,0.61,0.6221015455462131,1.1467406091158359,1970-01-01T00:00:00Z,20,1,,6,0.33237851550764896,transition,113,12,transition 1
1733,636.939S,2.59,1.01,0.55,0.6233066839851603,1.147945792637972,1970-01-01T00:00:00Z,20,1,,6,0.9999999999854442,transition,114,3,transition 1
1734,636.943S,2.44,1.26,0.66,0.6245153610296343,1.1491544710840722,1970-01-01T00:00:00Z,20,1,,6,0.999964047823415,transition,114,3,transition 1
1735,636.947S,2.56,1.02,0.57,0.6257275689239237,1.150366638055579,1970-01-01T00:00:00Z,20,1,,6,0.9999999919597101,transition,114,3,transition 1
1736,636.951S,2.49,1.23,0.64,0.6269432999123177,1.151582287153936,1970-01-01T00:00:00Z,20,1,,6,0.9952504849416595,transition,115,1,transition 1
1737,636.954S,2.5,1.02,0.57,0.6278574055185485,1.152496305274292,1970-01-01T00:00:00Z,20,1,,6,0.9999999868655854,transition,116,1,transition 1
1738,636.958S,2.49,1.2,0.64,0.629079283259446,1.1537180326981098,1970-01-01T00:00:00Z,20,1,,6,0.9940379241887163,transition,117,1,transition 1
1739,636.962S,2.5,1.07,0.58,0.6303046627662425,1.154943224652746,1970-01-01T00:00:00Z,20,1,,6,0.9999064367188782,transition,118,1,transition 1
1740,636.966S,2.49,1.2,0.64,0.6315335362832275,1.1561718747396446,1970-01-01T00:00:00Z,20,1,,6,0.18307096888192476,transition,119,11,transition 1
1741,636.971S,2.46,1.11,0.63,0.6330745298159363,1.1577125405989508,1970-01-01T00:00:00Z,20,1,,6,0.03076812642638837,transition,119,11,transition 1
1742,636.974S,2.46,1.2,0.64,0.6340017343249181,1.1586395237159999,1970-01-01T00:00:00Z,20,1,,6,0.00639573937562385,transition,119,11,transition 1
1743,636.978S,2.46,1.13,0.63,0.6352410433381664,1.1598785098083073,1970-01-01T00:00:00Z,20,1,,6,0.00285473783022021,transition,119,11,transition 1
1744,636.982S,2.46,1.18,0.66,0.636483815338794,1.1611209284386848,1970-01-01T00:00:00Z,20,1,,6,0.004341117222722049,transition,119,11,transition 1
1745,636.986S,2.43,1.17,0.64,0.6377300425710545,1.1623667732085394,1970-01-01T00:00:00Z,20,1,,6,0.0010738933662816405,transition,119,11,transition 1
1746,636.99S,2.56,1.17,0.64,0.6389797172792374,1.1636160377193145,1970-01-01T00:00:00Z,20,1,,6,0.0010091106787261065,transition,119,11,transition 1
1747,636.994S,2.38,1.17,0.64,0.6402328317076312,1.1648687155724535,1970-01-01T00:00:00Z,20,1,,6,0.003844347235130341,transition,119,11,transition 1
1748,636.997S,2.56,1.17,0.64,0.6411749201797433,1.1658104601190753,1970-01-01T00:00:00Z,20,1,,6,0.023439558130988147,transition,119,11,transition 1
1749,637.001S,2.35,1.17,0.64,0.6424340354563267,1.167069095924823,1970-01-01T00:00:00Z,20,1,,6,0.15338625948873233,transition,119,11,transition 1
1750,637.005S,2.59,1.1,0.61,0.6436965691249158,1.1683311274769033,1970-01-01T00:00:00Z,20,1,,6,0.9833017868404667,transition,119,11,transition 1
1751,637.009S,2.4,1.29,0.7,0.6449625134297996,1.169596548376759,1970-01-01T00:00:00Z,20,1,,6,0.9999998656958089,transition,120,2,transition 1
1752,637.014S,2.58,1.02,0.58,0.6465497282028438,1.1711830810240769,1970-01-01T00:00:00Z,20,1,,6,0.9999999999948251,transition,120,2,transition 1
1753,637.017S,2.4,1.26,0.67,0.6475046029256072,1.1721375326255685,1970-01-01T00:00:00Z,20,1,,6,0.9988992783346179,transition,121,1,transition 1
1754,637.021S,2.49,1.08,0.61,0.6487807326050725,1.1734130831773726,1970-01-01T00:00:00Z,20,1,,6,0.9999540305649137,transition,122,1,transition 1
1755,637.025S,2.49,1.21,0.66,0.6500602418980247,1.1746919974827605,1970-01-01T00:00:00Z,20,1,,6,0.9935382286516635,transition,123,1,transition 1
1756,637.029S,2.49,1.11,0.61,0.6513431230487164,1.1759742691431396,1970-01-01T00:00:00Z,20,1,,6,0.9999378932374309,transition,124,1,transition 1
1757,637.033S,2.49,1.21,0.66,0.6526293683014367,1.1772598917599528,1970-01-01T00:00:00Z,20,1,,6,0.99231693084891,transition,125,1,transition 1
1758,637.037S,2.49,1.11,0.61,0.6539189699004744,1.1785488589346427,1970-01-01T00:00:00Z,20,1,,6,0.999981727492401,transition,126,1,transition 1
1759,637.04S,2.49,1.18,0.64,0.6548883690364511,1.179517775332608,1970-01-01T00:00:00Z,20,1,,6,0.9946799961159027,transition,127,10,transition 1
1760,637.044S,2.47,1.17,0.63,0.6561838255793646,1.1808125800870557,1970-01-01T00:00:00Z,20,1,,6,0.9959376397156706,transition,127,10,transition 1
1761,637.048S,2.49,1.17,0.64,0.6574826171403902,1.182110711803349,1970-01-01T00:00:00Z,20,1,,6,0.9907279424626736,transition,127,10,transition 1
1762,637.052S,2.38,1.17,0.64,0.6587847359638171,1.1834121640829312,1970-01-01T00:00:00Z,20,1,,6,0.9900237360851941,transition,127,10,transition 1
1763,637.057S,2.62,1.17,0.64,0.660417051640502,1.1850436392267227,1970-01-01T00:00:00Z,20,1,,6,0.9919858477384434,transition,127,10,transition 1
1764,637.06S,2.35,1.17,0.64,0.6613989243749927,1.186025004737697,1970-01-01T00:00:00Z,20,1,,6,0.9943845091292384,transition,127,10,transition 1
1765,637.064S,2.59,1.17,0.64,0.6627109784513567,1.1873363803158041,1970-01-01T00:00:00Z,20,1,,6,0.9963177866059885,transition,127,10,transition 1
1766,637.068S,2.41,1.18,0.64,0.6640263287672776,1.1886510508629724,1970-01-01T00:00:00Z,20,1,,6,0.9970482981883212,transition,127,10,transition 1
1767,637.072S,2.56,1.13,0.64,0.6653449675670445,1.1899690099806453,1970-01-01T00:00:00Z,20,1,,6,0.9957260676574952,transition,127,10,transition 1
1768,637.076S,2.44,1.26,0.67,0.6666668870949464,1.1912902512702657,1970-01-01T00:00:00Z,20,1,,6,0.9874465727739112,transition,127,10,transition 1
1769,637.08S,2.55,1.08,0.61,0.6679920795952722,1.1926147683332764,1970-01-01T00:00:00Z,20,1,,6,0.9999999889924236,transition,128,1,transition 1
1770,637.083S,2.44,1.27,0.69,0.6689881171930964,1.193610302007662,1970-01-01T00:00:00Z,20,1,,6,0.9985615943648201,transition,129,1,transition 1
1771,637.087S,2.52,1.1,0.63,0.6703190187329844,1.1949405362775791,1970-01-01T00:00:00Z,20,1,,6,0.9999793290521972,transition,130,1,transition 1
1772,637.091S,2.49,1.21,0.66,0.6716531719170908,1.196274028724855,1970-01-01T00:00:00Z,20,1,,6,0.9958564769528377,transition,131,1,transition 1
1773,637.095S,2.49,1.11,0.63,0.6729905689897049,1.1976107729509335,1970-01-01T00:00:00Z,20,1,,6,0.9999895764957344,transition,132,1,transition 1
1774,637.1S,2.49,1.21,0.66,0.6746668652333356,1.1992862662996608,1970-01-01T00:00:00Z,20,1,,6,0.9971930125695962,transition,133,1,transition 1
1775,637.103S,2.49,1.14,0.64,0.6756750637775732,1.2002939911452308,1970-01-01T00:00:00Z,20,1,,6,0.9998975133916714,transition,134,1,transition 1
1776,637.107S,2.49,1.21,0.66,0.6770221459814436,1.2016404523163748,1970-01-01T00:00:00Z,20,1,,6,0.9980394146780099,transition,135,1,transition 1
1777,637.111S,2.49,1.14,0.64,0.6783724410509775,1.202990139672093,1970-01-01T00:00:00Z,20,1,,6,0.9999383175458149,transition,136,1,transition 1
1778,637.115S,2.5,1.23,0.67,0.6797259412304639,1.2043430468138294,1970-01-01T00:00:00Z,20,1,,6,0.9947967850587728,transition,137,1,transition 1
1779,637.119S,2.44,1.14,0.64,0.6810826387641914,1.2056991673430264,1970-01-01T00:00:00Z,20,1,,6,0.9999664616675003,transition,138,1,transition 1
1780,637.123S,2.5,1.23,0.67,0.6824425258964494,1.2070584948611272,1970-01-01T00:00:00Z,20,1,,6,0.9962382287264923,transition,139,1,transition 1
1781,637.126S,2.37,1.13,0.63,0.6834645297541045,1.2080800912370109,1970-01-01T00:00:00Z,20,1,,6,0.9999999694119982,transition,140,14,transition 1
1782,637.13S,2.58,1.2,0.66,0.684829980021611,1.2094450155891665,1970-01-01T00:00:00Z,20,1,,6,0.9995602026795938,transition,140,14,transition 1
1783,637.134S,2.37,1.2,0.66,0.6861985985594424,1.2108131293341946,1970-01-01T00:00:00Z,20,1,,6,0.9996297549612775,transition,140,14,transition 1
1784,637.138S,2.58,1.2,0.66,0.6875703776118878,1.2121844260735388,1970-01-01T00:00:00Z,20,1,,6,0.9997613678177798,transition,140,14,transition 1
1785,637.143S,2.38,1.2,0.66,0.6892895340857697,1.2139030133356639,1970-01-01T00:00:00Z,20,1,,6,0.9998654048179312,transition,140,14,transition 1
1786,637.146S,2.56,1.2,0.66,0.6903233862377373,1.2149365429409071,1970-01-01T00:00:00Z,20,1,,6,0.9999118869220399,transition,140,14,transition 1
1787,637.15S,2.46,1.2,0.64,0.6917046002997582,1.2163173502718567,1970-01-01T00:00:00Z,20,1,,6,0.9999999839613926,transition,140,14,transition 1
1788,637.154S,2.5,1.14,0.64,0.6930889438535492,1.2177013150028948,1970-01-01T00:00:00Z,20,1,,6,0.9999999925580897,transition,140,14,transition 1
1789,637.158S,2.46,1.2,0.64,0.694476409143399,1.219088430735464,1970-01-01T00:00:00Z,20,1,,6,0.9999999963929874,transition,140,14,transition 1
1790,637.162S,2.46,1.17,0.64,0.6958669884135967,1.2204786910710073,1970-01-01T00:00:00Z,20,1,,6,0.9999999982862016,transition,140,14,transition 1
1791,637.166S,2.46,1.2,0.64,0.697260673908431,1.2218720896109683,1970-01-01T00:00:00Z,20,1,,6,0.9999999992018835,transition,140,14,transition 1
1792,637.169S,2.46,1.17,0.64,0.6983079718239001,1.2229191941134263,1970-01-01T00:00:00Z,20,1,,6,0.9999999995549282,transition,140,14,transition 1
1793,637.173S,2.46,1.21,0.66,0.6997070745496692,1.2243180691145905,1970-01-01T00:00:00Z,20,1,,6,0.9999968042105062,transition,140,14,transition 1
1794,637.177S,2.44,1.17,0.64,0.7011092621718698,1.2257200647241406,1970-01-01T00:00:00Z,20,1,,6,0.999999999668476,transition,140,14,transition 1
1795,637.181S,2.56,1.24,0.69,0.7025145269347907,1.2271251745435199,1970-01-01T00:00:00Z,20,1,,6,0.9962844765754381,transition,141,1,transition 1
1796,637.186S,2.4,1.16,0.64,0.7042754233022289,1.2288859314275047,1970-01-01T00:00:00Z,20,1,,6,0.9999999996851648,transition,142,1,transition 1
1797,637.189S,2.56,1.24,0.7,0.7053342568599096,1.229944711217498,1970-01-01T00:00:00Z,20,1,,6,0.992611633653765,transition,143,1,transition 1
1798,637.193S,2.38,1.13,0.64,0.7067487065107255,1.2313591252750233,1970-01-01T00:00:00Z,20,1,,6,0.9999999900665925,transition,144,1,transition 1
1799,637.197S,2.61,1.24,0.7,0.7081662022794177,1.2327766279481502,1970-01-01T00:00:00Z,20,1,,6,0.23711508532264503,transition,145,43,transition 1
1800,637.201S,2.38,1.26,0.7,0.7095867364102754,1.2341972128383218,1970-01-01T00:00:00Z,20,1,,6,0.0671379435877519,transition,145,43,transition 1
1801,637.205S,2.61,1.26,0.7,0.7110103011475872,1.2356208735469811,1970-01-01T00:00:00Z,20,1,,6,0.02396707351287001,transition,145,43,transition 1
1802,637.209S,2.38,1.26,0.7,0.7124368887356016,1.2370476036755311,1970-01-01T00:00:00Z,20,1,,6,0.011526060668189071,transition,145,43,transition 1
1803,637.212S,2.53,1.26,0.7,0.7135088085069081,1.238119661729682,1970-01-01T00:00:00Z,20,1,,6,0.00786025392866107,transition,145,43,transition 1
1804,637.216S,2.47,1.23,0.7,0.7149406674215842,1.2395517479466238,1970-01-01T00:00:00Z,20,1,,6,0.0077090493043627025,transition,145,43,transition 1
1805,637.22S,2.47,1.21,0.7,0.716375527858798,1.240986885987465,1970-01-01T00:00:00Z,20,1,,6,0.009383686874611054,transition,145,43,transition 1
1806,637.224S,2.47,1.23,0.7,0.7178133820628386,1.2424250694536494,1970-01-01T00:00:00Z,20,1,,6,0.011754328260783336,transition,145,43,transition 1
1807,637.229S,2.47,1.23,0.7,0.7196148979871384,1.2442270716679553,1970-01-01T00:00:00Z,20,1,,6,0.013133892235706567,transition,145,43,transition 1
1808,637.232S,2.47,1.23,0.7,0.7206980407485154,1.2453105470677768,1970-01-01T00:00:00Z,20,1,,6,0.01072854435544093,transition,145,43,transition 1
1809,637.236S,2.47,1.23,0.73,0.7221448297187703,1.246757828418647,1970-01-01T00:00:00Z,20,1,,6,0.0023644387278949327,transition,145,43,transition 1
1810,637.24S,2.49,1.23,0.73,0.7235945814330081,1.2482081296006324,1970-01-01T00:00:00Z,20,1,,6,9.31526371899533e-4,transition,145,43,transition 1
1811,637.244S,2.46,1.27,0.73,0.7250472881355176,1.249661444215176,1970-01-01T00:00:00Z,20,1,,6,0.0014048854091833446,transition,145,43,transition 1
1812,637.248S,2.55,1.27,0.75,0.7265029420705876,1.251117765863721,1970-01-01T00:00:00Z,20,1,,6,0.006139708858861455,transition,145,43,transition 1
1813,637.252S,2.46,1.27,0.75,0.727961535482466,1.2525770881476688,1970-01-01T00:00:00Z,20,1,,6,0.005400943862451903,transition,145,43,transition 1
1814,637.255S,2.56,1.26,0.73,0.7290574049075538,1.2536735451785495,1970-01-01T00:00:00Z,20,1,,6,0.001036684739630807,transition,145,43,transition 1
1815,637.259S,2.44,1.26,0.73,0.7305211237417807,1.255138103178039,1970-01-01T00:00:00Z,20,1,,6,4.0661632648572647e-4,transition,145,43,transition 1
1816,637.263S,2.56,1.26,0.73,0.731987760724652,1.2566056442169415,1970-01-01T00:00:00Z,20,1,,6,3.779250735715005e-4,transition,145,43,transition 1
1817,637.267S,2.44,1.26,0.73,0.7334573081004566,1.2580761618966996,1970-01-01T00:00:00Z,20,1,,6,7.36340411509855e-4,transition,145,43,transition 1
